"No.","Time","Source","Destination","Protocol","Length","Info"
"600","6.839915","35.186.224.41","192.168.0.222","TLSv1.2","1466","Application Data"
"601","6.839915","35.186.224.41","192.168.0.222","TLSv1.2","1466","Application Data"
"602","6.839915","35.186.224.41","192.168.0.222","TLSv1.2","1466","Application Data"
"603","6.839915","35.186.224.41","192.168.0.222","TLSv1.2","1466","Application Data"
"604","6.840094","192.168.0.222","35.186.224.41","TCP","54","52609  >  443 [ACK] Seq=1 Ack=46481 Win=512 Len=0"
"605","6.840176","192.168.0.222","35.186.224.41","TCP","54","52609  >  443 [ACK] Seq=1 Ack=49305 Win=512 Len=0"
"606","6.840214","192.168.0.222","35.186.224.41","TCP","54","52609  >  443 [ACK] Seq=1 Ack=52129 Win=512 Len=0"
"607","6.843073","35.186.224.41","192.168.0.222","TLSv1.2","1466","Application Data"
"608","6.843073","35.186.224.41","192.168.0.222","TLSv1.2","1466","Application Data"
"609","6.843073","35.186.224.41","192.168.0.222","TLSv1.2","1466","Application Data"
"610","6.843073","35.186.224.41","192.168.0.222","TLSv1.2","1466","Application Data"
"611","6.843073","35.186.224.41","192.168.0.222","TLSv1.2","1170","Application Data"
"612","6.843199","192.168.0.222","35.186.224.41","TCP","54","52609  >  443 [ACK] Seq=1 Ack=54953 Win=512 Len=0"
"613","6.843265","192.168.0.222","35.186.224.41","TCP","54","52609  >  443 [ACK] Seq=1 Ack=57777 Win=512 Len=0"
"614","6.843286","192.168.0.222","35.186.224.41","TCP","54","52609  >  443 [ACK] Seq=1 Ack=60305 Win=512 Len=0"
"615","6.844831","35.186.224.26","192.168.0.222","UDP","79","443  >  64305 Len=37"
"616","6.844831","35.186.224.41","192.168.0.222","TLSv1.2","1466","Application Data"
"617","6.844831","35.186.224.41","192.168.0.222","TLSv1.2","1466","Application Data"
"618","6.844831","35.186.224.41","192.168.0.222","TLSv1.2","1466","Application Data"
"619","6.844831","35.186.224.41","192.168.0.222","TLSv1.2","1466","Application Data"
"620","6.844831","35.186.224.41","192.168.0.222","TLSv1.2","643","Application Data"
"621","6.844964","192.168.0.222","35.186.224.41","TCP","54","52609  >  443 [ACK] Seq=1 Ack=63129 Win=512 Len=0"
"622","6.845032","192.168.0.222","35.186.224.41","TCP","54","52609  >  443 [ACK] Seq=1 Ack=65953 Win=512 Len=0"
"623","6.846366","192.168.0.222","35.186.224.26","UDP","79","64305  >  443 Len=37"
"624","6.846937","192.168.0.222","35.186.224.26","UDP","112","64305  >  443 Len=70"
"625","6.851303","35.186.224.26","192.168.0.222","UDP","70","443  >  64305 Len=28"
"626","6.852332","35.186.224.41","192.168.0.222","TLSv1.2","1466","Application Data"
"627","6.852476","192.168.0.222","35.186.224.41","TCP","54","52609  >  443 [ACK] Seq=1 Ack=67954 Win=512 Len=0"
"628","6.852838","192.168.0.222","35.186.224.26","UDP","75","64305  >  443 Len=33"
"629","6.853722","82.102.152.42","192.168.0.222","TLSv1.3","1514","Server Hello, Change Cipher Spec, Encrypted Extensions"
"630","6.853722","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [PSH, ACK] Seq=1461 Ack=1734 Win=64128 Len=1460 [TCP PDU reassembled in 631]"
"631","6.853722","82.102.152.42","192.168.0.222","TLSv1.3","794","Certificate, Certificate Verify, Finished"
"632","6.853827","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=1734 Ack=2921 Win=131328 Len=0"
"633","6.855070","35.186.224.41","192.168.0.222","TLSv1.2","1466","Application Data"
"634","6.855070","35.186.224.41","192.168.0.222","TLSv1.2","952","Application Data"
"635","6.855184","192.168.0.222","35.186.224.41","TCP","54","52609  >  443 [ACK] Seq=1 Ack=70264 Win=512 Len=0"
"636","6.856186","192.168.0.222","82.102.152.42","TLSv1.3","134","Change Cipher Spec, Finished"
"637","6.856388","192.168.0.222","82.102.152.42","HTTP","783","GET /audio/67d8397b84adfb5062454b73df67167f48b8424d?__token__=exp=1741278367~hmac=e708ab4e68c333bbfd16724937464145ec311d36e7d7fa78c48e196813ccedcc HTTP/1.1 "
"638","6.860489","82.102.152.42","192.168.0.222","TCP","54","443  >  52730 [ACK] Seq=3661 Ack=1814 Win=64128 Len=0"
"639","6.860489","82.102.152.42","192.168.0.222","TCP","54","443  >  52730 [ACK] Seq=3661 Ack=2543 Win=64128 Len=0"
"640","6.860489","82.102.152.42","192.168.0.222","TLSv1.3","357","New Session Ticket"
"641","6.860489","82.102.152.42","192.168.0.222","TLSv1.3","357","New Session Ticket"
"642","6.860608","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=2543 Ack=4267 Win=130048 Len=0"
"643","6.861866","192.168.0.222","35.186.224.26","UDP","131","64305  >  443 Len=89"
"644","6.867789","35.186.224.26","192.168.0.222","UDP","71","443  >  64305 Len=29"
"645","6.869986","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=4267 Ack=2543 Win=64128 Len=1460 [TCP PDU reassembled in 646]"
"646","6.869986","82.102.152.42","192.168.0.222","MP4","628",""
"647","6.870090","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=2543 Ack=6301 Win=131328 Len=0"
"648","6.870410","192.168.0.222","35.186.224.26","UDP","75","64305  >  443 Len=33"
"649","6.914686","35.186.224.26","192.168.0.222","UDP","320","443  >  64305 Len=278"
"650","6.916626","192.168.0.222","35.186.224.26","UDP","79","64305  >  443 Len=37"
"651","6.921414","35.186.224.26","192.168.0.222","UDP","67","443  >  64305 Len=25"
"652","6.922441","35.186.224.26","192.168.0.222","UDP","79","443  >  64305 Len=37"
"653","6.924690","192.168.0.222","35.186.224.26","UDP","79","64305  >  443 Len=37"
"654","6.925787","192.168.0.222","35.186.224.26","UDP","737","64305  >  443 Len=695"
"655","6.928870","35.186.224.26","192.168.0.222","UDP","70","443  >  64305 Len=28"
"656","6.931555","192.168.0.222","35.186.224.26","UDP","75","64305  >  443 Len=33"
"657","6.941770","192.168.0.222","82.102.152.42","HTTP","838","GET /audio/67d8397b84adfb5062454b73df67167f48b8424d?__token__=exp=1741278367~hmac=e708ab4e68c333bbfd16724937464145ec311d36e7d7fa78c48e196813ccedcc HTTP/1.1 "
"658","6.948480","82.102.152.42","192.168.0.222","TLSv1.3","653","[TLS segment of a reassembled PDU]"
"659","6.948480","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=6900 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 675]"
"660","6.948480","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=8360 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 675]"
"661","6.948480","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=9820 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 675]"
"662","6.948480","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=11280 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 675]"
"663","6.948480","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=12740 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 675]"
"664","6.948480","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=14200 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 675]"
"665","6.948480","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=15660 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 675]"
"666","6.948480","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=17120 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 675]"
"667","6.948480","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=18580 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 675]"
"668","6.948776","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=8360 Win=131328 Len=0"
"669","6.948827","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=11280 Win=131328 Len=0"
"670","6.948864","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=14200 Win=131328 Len=0"
"671","6.948879","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=17120 Win=131328 Len=0"
"672","6.948894","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=20040 Win=131328 Len=0"
"673","6.949468","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=20040 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 675]"
"674","6.949468","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=21500 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 675]"
"675","6.949468","82.102.152.42","192.168.0.222","TLSv1.3","400","[TLS segment of a reassembled PDU]"
"676","6.949468","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=23306 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 687]"
"677","6.949468","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=24766 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 687]"
"678","6.949468","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=26226 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 687]"
"679","6.949468","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=27686 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 687]"
"680","6.949468","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=29146 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 687]"
"681","6.949468","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=30606 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 687]"
"682","6.949468","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=32066 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 687]"
"683","6.949468","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=33526 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 687]"
"684","6.949468","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=34986 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 687]"
"685","6.949468","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=36446 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 687]"
"686","6.949468","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=37906 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 687]"
"687","6.949468","82.102.152.42","192.168.0.222","TLSv1.3","1514","[TLS segment of a reassembled PDU]"
"688","6.949468","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=40826 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 690]"
"689","6.949468","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=42286 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 690]"
"690","6.949468","82.102.152.42","192.168.0.222","TLSv1.3","779","[TLS segment of a reassembled PDU]"
"691","6.949468","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=44471 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 712]"
"692","6.949468","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=45931 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 712]"
"693","6.949681","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=22960 Win=131328 Len=0"
"694","6.949714","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=24766 Win=131328 Len=0"
"695","6.949729","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=27686 Win=131328 Len=0"
"696","6.949770","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=30606 Win=131328 Len=0"
"697","6.949784","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=33526 Win=131328 Len=0"
"698","6.949803","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=36446 Win=131328 Len=0"
"699","6.949818","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=39366 Win=131328 Len=0"
"700","6.949833","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=42286 Win=131328 Len=0"
"701","6.949847","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=44471 Win=131328 Len=0"
"702","6.949862","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=47391 Win=131328 Len=0"
"703","6.950958","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=47391 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 712]"
"704","6.950958","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=48851 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 712]"
"705","6.950958","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=50311 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 712]"
"706","6.950958","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=51771 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 712]"
"707","6.950958","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=53231 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 712]"
"708","6.950958","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=54691 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 712]"
"709","6.950958","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=56151 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 712]"
"710","6.950958","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=57611 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 712]"
"711","6.950958","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=59071 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 712]"
"712","6.950958","82.102.152.42","192.168.0.222","TLSv1.3","1514","[TLS segment of a reassembled PDU]"
"713","6.950958","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=61991 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 733]"
"714","6.950958","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=63451 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 733]"
"715","6.950958","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=64911 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 733]"
"716","6.950958","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=66371 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 733]"
"717","6.950958","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=67831 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 733]"
"718","6.950958","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=69291 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 733]"
"719","6.950958","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=70751 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 733]"
"720","6.950958","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=72211 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 733]"
"721","6.950958","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=73671 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 733]"
"722","6.950958","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [PSH, ACK] Seq=75131 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 733]"
"723","6.951349","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=50311 Win=131328 Len=0"
"724","6.951476","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=53231 Win=131328 Len=0"
"725","6.951497","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=56151 Win=131328 Len=0"
"726","6.951515","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=59071 Win=131328 Len=0"
"727","6.951536","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=61991 Win=131328 Len=0"
"728","6.951552","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=64911 Win=131328 Len=0"
"729","6.951577","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=67831 Win=131328 Len=0"
"730","6.951595","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=70751 Win=131328 Len=0"
"731","6.951613","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=73671 Win=131328 Len=0"
"732","6.951630","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=76591 Win=131328 Len=0"
"733","6.953752","82.102.152.42","192.168.0.222","TLSv1.3","1514","[TLS segment of a reassembled PDU]"
"734","6.953752","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=78051 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 740]"
"735","6.953752","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=79511 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 740]"
"736","6.953752","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [PSH, ACK] Seq=80971 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 740]"
"737","6.953752","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=82431 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 740]"
"738","6.953961","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=79511 Win=131328 Len=0"
"739","6.954005","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=82431 Win=131328 Len=0"
"740","6.954378","82.102.152.42","192.168.0.222","TLSv1.3","1514","[TLS segment of a reassembled PDU]"
"741","6.954378","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=85351 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 752]"
"742","6.954378","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=86811 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 752]"
"743","6.954378","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=88271 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 752]"
"744","6.954378","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=89731 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 752]"
"745","6.954378","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=91191 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 752]"
"746","6.954378","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=92651 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 752]"
"747","6.954378","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=94111 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 752]"
"748","6.954378","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=95571 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 752]"
"749","6.954378","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=97031 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 752]"
"750","6.954378","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=98491 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 752]"
"751","6.954378","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=99951 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 752]"
"752","6.954378","82.102.152.42","192.168.0.222","TLSv1.3","1514","[TLS segment of a reassembled PDU]"
"753","6.954378","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=102871 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 770]"
"754","6.954714","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=85351 Win=131328 Len=0"
"755","6.954777","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=88271 Win=131328 Len=0"
"756","6.954798","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=91191 Win=131328 Len=0"
"757","6.954814","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=94111 Win=131328 Len=0"
"758","6.954845","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=97031 Win=131328 Len=0"
"759","6.954860","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=99951 Win=131328 Len=0"
"760","6.954885","192.168.0.222","82.102.152.42","TCP","54","52730  >  443 [ACK] Seq=3327 Ack=102871 Win=131328 Len=0"
"761","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=104331 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 770]"
"762","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=105791 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 770]"
"763","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=107251 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 770]"
"764","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=108711 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 770]"
"765","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=110171 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 770]"
"766","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=111631 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 770]"
"767","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=113091 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 770]"
"768","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=114551 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 770]"
"769","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=116011 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 770]"
"770","6.956693","82.102.152.42","192.168.0.222","TLSv1.3","1514","[TLS segment of a reassembled PDU]"
"771","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=118931 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 775]"
"772","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [PSH, ACK] Seq=120391 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 775]"
"773","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=121851 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 775]"
"774","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=123311 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 775]"
"775","6.956693","82.102.152.42","192.168.0.222","TLSv1.3","1514","[TLS segment of a reassembled PDU]"
"776","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=126231 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 784]"
"777","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=127691 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 784]"
"778","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=129151 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 784]"
"779","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=130611 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 784]"
"780","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=132071 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 784]"
"781","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=133531 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 784]"
"782","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=134991 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 784]"
"783","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=136451 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 784]"
"784","6.956693","82.102.152.42","192.168.0.222","TLSv1.3","1514","[TLS segment of a reassembled PDU]"
"785","6.956693","82.102.152.42","192.168.0.222","TCP","208","443  >  52730 [PSH, ACK] Seq=139371 Ack=3327 Win=64128 Len=154 [TCP PDU reassembled in 796]"
"786","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=139525 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 796]"
"787","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=140985 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 796]"
"788","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=142445 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 796]"
"789","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=143905 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 796]"
"790","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=145365 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 796]"
"791","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=146825 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 796]"
"792","6.956693","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=148285 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 796]"
"793","6.956949","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=149745 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 796]"
"794","6.956949","82.102.152.42","192.168.0.222","TCP","1514","443  >  52730 [ACK] Seq=151205 Ack=3327 Win=64128 Len=1460 [TCP PDU reassembled in 796]"
