"No.","Time","Source","Destination","Protocol","Length","Info"
"2920","12.851604","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2921","12.851641","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2922","12.851679","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2923","12.851713","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2924","12.851738","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2925","12.851761","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2926","12.851784","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2927","12.851807","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2928","12.851835","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2929","12.888044","206.247.138.14","192.168.1.193","UDP","151","8801  >  62300 Len=109"
"2930","12.888378","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2931","12.888440","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2932","12.888469","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2933","12.888497","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2934","12.888521","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2935","12.888544","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2936","12.888569","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2937","12.938930","134.224.240.214","192.168.1.193","TLSv1.2","263","Application Data"
"2938","12.939816","134.224.240.214","192.168.1.193","TLSv1.2","256","Application Data"
"2939","12.939872","192.168.1.193","134.224.240.214","TCP","54","56850  >  443 [ACK] Seq=1448 Ack=1148 Win=255 Len=0"
"2940","12.989328","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2941","12.989425","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2942","12.989457","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2943","12.989482","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2944","12.989505","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2945","12.989529","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2946","12.989565","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2947","12.989601","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2948","12.989638","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2949","12.989678","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2950","12.989700","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2951","12.989722","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2952","12.989767","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2953","12.989791","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2954","12.989814","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2955","12.989854","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2956","12.989892","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2957","12.989917","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2958","12.989941","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2959","12.989967","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2960","12.989990","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2961","12.990028","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2962","12.990050","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2963","12.990073","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2964","13.022066","206.247.138.14","192.168.1.193","TCP","54","443  >  56903 [ACK] Seq=5844 Ack=1717 Win=45056 Len=0"
"2965","13.090114","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2966","13.090255","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2967","13.090331","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2968","13.090398","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2969","13.090465","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2970","13.090533","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2971","13.090598","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2972","13.090662","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2973","13.090727","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2974","13.090789","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2975","13.090862","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2976","13.090927","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2977","13.090992","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2978","13.091065","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2979","13.091135","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2980","13.091225","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2981","13.091303","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2982","13.091379","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2983","13.091452","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2984","13.091531","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2985","13.091614","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2986","13.091690","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2987","13.091761","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2988","13.190318","192.168.1.193","206.247.138.14","UDP","1085","62300  >  8801 Len=1043"
"2989","13.190403","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2990","13.190429","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2991","13.190473","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2992","13.190512","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2993","13.190534","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2994","13.190556","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2995","13.190583","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2996","13.190607","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2997","13.190629","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2998","13.190655","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"2999","13.190693","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3000","13.190718","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3001","13.190740","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3002","13.190765","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3003","13.190804","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3004","13.190838","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3005","13.190875","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3006","13.190913","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3007","13.190950","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3008","13.190986","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3009","13.191022","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3010","13.191048","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3011","13.229472","206.247.138.14","192.168.1.193","UDP","151","8801  >  62300 Len=109"
"3012","13.229894","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3013","13.229961","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3014","13.229987","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3015","13.230010","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3016","13.230033","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3017","13.230058","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3018","13.230081","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3019","13.230104","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3020","13.230142","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3021","13.230170","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3022","13.251637","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3023","13.251706","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3024","13.251734","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3025","13.251759","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3026","13.251786","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3027","13.251811","192.168.1.193","206.247.138.14","UDP","113","62302  >  8801 Len=71"
"3028","13.273549","192.168.1.193","206.247.138.14","UDP","123","62302  >  8801 Len=81"
"3029","13.352784","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3030","13.352854","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3031","13.352881","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3032","13.352906","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3033","13.352930","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3034","13.352952","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3035","13.352974","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3036","13.352996","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3037","13.353019","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3038","13.353041","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3039","13.353063","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3040","13.353085","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3041","13.353107","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3042","13.353128","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3043","13.353152","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3044","13.353176","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3045","13.353199","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3046","13.353221","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3047","13.353244","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3048","13.353265","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3049","13.353288","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3050","13.353311","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3051","13.353332","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3052","13.353354","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3053","13.409543","206.247.138.14","192.168.1.193","UDP","133","8801  >  62302 Len=91"
"3054","13.409712","192.168.1.193","206.247.138.14","WireGuard","151","Transport Data, receiver=0x48A0AF04, counter=1873780735334875166, datalen=77"
"3055","13.410659","206.247.138.14","192.168.1.193","WireGuard","123","Transport Data, receiver=0xF5360402, counter=4613095208682979422, datalen=49"
"3056","13.412756","206.247.138.14","192.168.1.193","UDP","67","8801  >  62301 Len=25"
"3057","13.426767","192.168.1.175","224.0.0.251","MDNS","674","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone (90)._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 iPhone-90.local PTR, cache flush iPhone-90.local PTR, cache flush iPhone-90.local PTR, cache flush iPhone-90.local AAAA, cache flush fe80::cb2:d5cb:c1a4:55dd A, cache flush 192.168.1.175 AAAA, cache flush 2a0d:6fc0:853:da00:7b:6fb0:3069:3dae NSEC, cache flush iPhone (90)._rdlink._tcp.local NSEC, cache flush D.D.5.5.4.A.1.C.B.C.5.D.2.B.C.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 175.1.168.192.in-addr.arpa NSEC, cache flush E.A.D.3.9.6.0.3.0.B.F.6.B.7.0.0.0.0.A.D.3.5.8.0.0.C.F.6.D.0.A.2.ip6.arpa NSEC, cache flush iPhone-90.local OPT"
"3058","13.426767","fe80::cb2:d5cb:c1a4:55dd","ff02::fb","MDNS","694","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone (90)._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 iPhone-90.local PTR, cache flush iPhone-90.local PTR, cache flush iPhone-90.local PTR, cache flush iPhone-90.local AAAA, cache flush fe80::cb2:d5cb:c1a4:55dd A, cache flush 192.168.1.175 AAAA, cache flush 2a0d:6fc0:853:da00:7b:6fb0:3069:3dae NSEC, cache flush iPhone (90)._rdlink._tcp.local NSEC, cache flush D.D.5.5.4.A.1.C.B.C.5.D.2.B.C.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 175.1.168.192.in-addr.arpa NSEC, cache flush E.A.D.3.9.6.0.3.0.B.F.6.B.7.0.0.0.0.A.D.3.5.8.0.0.C.F.6.D.0.A.2.ip6.arpa NSEC, cache flush iPhone-90.local OPT"
"3059","13.453450","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3060","13.453519","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3061","13.453546","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3062","13.453571","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3063","13.453595","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3064","13.453616","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3065","13.453640","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3066","13.453663","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3067","13.453685","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3068","13.453707","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3069","13.453730","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3070","13.453752","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3071","13.453774","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3072","13.453805","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3073","13.453843","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3074","13.453876","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3075","13.453902","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3076","13.453941","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3077","13.453984","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3078","13.454020","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3079","13.454054","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3080","13.454093","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3081","13.454131","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3082","13.553638","192.168.1.193","206.247.138.14","UDP","1085","62300  >  8801 Len=1043"
"3083","13.553722","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3084","13.553749","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3085","13.553772","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3086","13.553795","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3087","13.553817","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3088","13.553840","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3089","13.553862","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3090","13.553899","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3091","13.553920","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3092","13.553941","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3093","13.553962","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3094","13.553983","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3095","13.554004","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3096","13.554025","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3097","13.554048","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3098","13.554091","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3099","13.554116","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3100","13.554162","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3101","13.554186","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3102","13.554210","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3103","13.554231","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3104","13.554253","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3105","13.554308","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3106","13.593816","206.247.138.14","192.168.1.193","UDP","153","8801  >  62300 Len=111"
"3107","13.594069","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3108","13.594146","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3109","13.594185","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3110","13.594222","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3111","13.594254","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3112","13.594287","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3113","13.594319","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3114","13.594352","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3115","13.594387","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3116","13.695382","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3117","13.695600","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3118","13.695695","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3119","13.695737","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3120","13.695774","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3121","13.695867","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3122","13.695969","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3123","13.696061","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3124","13.696131","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3125","13.696164","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3126","13.696197","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3127","13.696232","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3128","13.696272","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3129","13.696309","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3130","13.696339","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3131","13.696372","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3132","13.696402","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3133","13.696431","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3134","13.696462","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3135","13.696505","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3136","13.696545","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3137","13.696576","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3138","13.696604","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3139","13.696635","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3140","13.796492","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3141","13.796742","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3142","13.796820","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3143","13.796882","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3144","13.796948","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3145","13.797009","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3146","13.797070","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3147","13.797132","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3148","13.797190","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3149","13.797261","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3150","13.797330","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3151","13.797393","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3152","13.797453","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3153","13.797513","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3154","13.797575","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3155","13.797636","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3156","13.797714","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3157","13.797776","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3158","13.797839","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3159","13.797900","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3160","13.797961","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3161","13.798027","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3162","13.798119","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3163","13.798187","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3164","13.897057","192.168.1.193","206.247.138.14","UDP","1085","62300  >  8801 Len=1043"
"3165","13.897304","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3166","13.897362","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3167","13.897403","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3168","13.897444","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3169","13.897484","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3170","13.897522","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3171","13.897590","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3172","13.897629","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3173","13.897669","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3174","13.897710","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3175","13.897748","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3176","13.897829","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3177","13.897870","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3178","13.897922","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3179","13.898041","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3180","13.898110","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3181","13.898173","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3182","13.898228","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3183","13.898269","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3184","13.898312","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3185","13.898361","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3186","13.898398","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3187","13.934272","206.247.138.14","192.168.1.193","UDP","152","8801  >  62300 Len=110"
"3188","13.934613","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3189","13.934708","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3190","13.934735","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3191","13.934759","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3192","13.934782","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3193","13.934803","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3194","13.934826","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3195","13.934848","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
"3196","13.934872","192.168.1.193","206.247.138.14","UDP","1078","62300  >  8801 Len=1036"
