"No.","Time","Source","Destination","Protocol","Length","Info"
"1746","2.753321","204.79.197.203","192.168.0.222","TCP","54","443  >  54049 [ACK] Seq=20159 Ack=38390 Win=4194560 Len=0"
"1747","2.753321","13.89.179.11","192.168.0.222","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"1748","2.754343","192.168.0.222","68.67.153.38","TCP","66","54052  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1749","2.754708","192.168.0.222","13.89.179.11","TLSv1.3","733","Change Cipher Spec, Client Hello (SNI=browser.events.data.msn.com)"
"1750","2.755055","192.168.0.1","192.168.0.222","DNS","269","Standard query response 0xc093 A ams3-ib.adnxs.com A 185.89.210.180 A 185.89.210.244 A 185.89.210.141 A 185.89.210.20 A 185.89.210.90 A 185.89.211.116 A 185.89.210.122 A 185.89.211.84 A 185.89.210.82 A 185.89.210.153 A 185.89.210.212 A 185.89.210.46"
"1751","2.758061","192.168.0.1","192.168.0.222","DNS","145","Standard query response 0x4c74 HTTPS ams3-ib.adnxs.com SOA ns1.gslb.com"
"1752","2.758683","192.168.0.222","185.89.210.180","TCP","66","54053  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1753","2.778163","13.89.179.11","192.168.0.222","TCP","66","[TCP Retransmission] 443  >  54048 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1754","2.827853","185.89.210.180","192.168.0.222","TCP","58","443  >  54053 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"1755","2.828034","192.168.0.222","185.89.210.180","TCP","54","54053  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1756","2.828705","192.168.0.222","185.89.210.180","TCP","1514","54053  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=1460 [TCP PDU reassembled in 1757]"
"1757","2.828705","192.168.0.222","185.89.210.180","TLSv1.2","417","Client Hello (SNI=ams3-ib.adnxs.com)"
"1758","2.835887","204.79.197.203","192.168.0.222","HTTP2","200","HEADERS[7]: 204 No Content, DATA[7]"
"1759","2.835887","82.102.180.185","192.168.0.222","HTTP3","405","Protected Payload (KP0), PKN: 592, STREAM(11), STREAM(96), HEADERS: 303 See Other"
"1760","2.835887","82.102.180.185","192.168.0.222","HTTP3","222","Protected Payload (KP0), PKN: 593, STREAM(96), DATA"
"1761","2.835887","82.102.180.185","192.168.0.222","QUIC","66","Protected Payload (KP0), PKN: 594, STREAM(96)"
"1762","2.836576","82.102.180.185","192.168.0.222","HTTP3","330","Protected Payload (KP0), PKN: 595, STREAM(11), STREAM(88), HEADERS: 303 See Other"
"1763","2.836576","82.102.180.185","192.168.0.222","HTTP3","222","Protected Payload (KP0), PKN: 596, STREAM(88), DATA"
"1764","2.836576","82.102.180.185","192.168.0.222","QUIC","66","Protected Payload (KP0), PKN: 597, STREAM(88)"
"1765","2.838344","192.168.0.222","82.102.180.185","HTTP3","79","Protected Payload (KP0), DCID=2fd04ad590803514, PKN: 144, ACK, STREAM(6)"
"1766","2.839513","192.168.0.222","82.102.180.185","QUIC","86","Protected Payload (KP0), DCID=2fd04ad590803514, PKN: 145, ACK, SS(96), RS(96)"
"1767","2.840775","192.168.0.222","82.102.180.185","QUIC","79","Protected Payload (KP0), DCID=2fd04ad590803514, PKN: 146, SS(88), RS(88)"
"1768","2.841040","82.102.180.185","192.168.0.222","HTTP3","330","Protected Payload (KP0), PKN: 598, STREAM(11), STREAM(92), HEADERS: 303 See Other"
"1769","2.841040","82.102.180.185","192.168.0.222","HTTP3","222","Protected Payload (KP0), PKN: 599, STREAM(92), DATA"
"1770","2.841040","82.102.180.185","192.168.0.222","QUIC","66","Protected Payload (KP0), PKN: 600, STREAM(92)"
"1771","2.841431","192.168.0.222","82.102.180.185","HTTP3","205","Protected Payload (KP0), DCID=2fd04ad590803514, PKN: 147, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(100), HEADERS"
"1772","2.842406","192.168.0.222","82.102.180.185","HTTP3","217","Protected Payload (KP0), DCID=2fd04ad590803514, PKN: 148, ACK, STREAM(6), STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(104), HEADERS"
"1773","2.843209","192.168.0.222","82.102.180.185","QUIC","79","Protected Payload (KP0), DCID=2fd04ad590803514, PKN: 149, SS(92), RS(92)"
"1774","2.843318","82.102.180.185","192.168.0.222","QUIC","68","Protected Payload (KP0), PKN: 601, ACK"
"1775","2.844109","192.168.0.222","82.102.180.185","HTTP3","207","Protected Payload (KP0), DCID=2fd04ad590803514, PKN: 150, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(108), HEADERS"
"1776","2.844334","82.102.180.185","192.168.0.222","HTTP3","71","Protected Payload (KP0), PKN: 602, ACK, STREAM(7)"
"1777","2.846778","82.102.180.185","192.168.0.222","HTTP3","72","Protected Payload (KP0), PKN: 603, ACK, STREAM(7)"
"1778","2.847100","192.168.0.222","82.102.180.185","QUIC","74","Protected Payload (KP0), DCID=2fd04ad590803514, PKN: 151, ACK"
"1779","2.847338","82.102.180.185","192.168.0.222","HTTP3","72","Protected Payload (KP0), PKN: 604, ACK, STREAM(7)"
"1780","2.852676","192.168.0.222","82.102.180.185","QUIC","75","Protected Payload (KP0), DCID=2fd04ad590803514, PKN: 152, ACK"
"1781","2.876870","192.168.0.222","204.79.197.203","TCP","54","54049  >  443 [ACK] Seq=38390 Ack=20305 Win=132096 Len=0"
"1782","2.881172","204.79.197.203","192.168.0.222","HTTP2","491","HEADERS[13]: 204 No Content, DATA[13]"
"1783","2.888129","68.67.153.38","192.168.0.222","TCP","66","443  >  54052 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460 SACK_PERM WS=512"
"1784","2.888345","192.168.0.222","68.67.153.38","TCP","54","54052  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"1785","2.889261","192.168.0.222","68.67.153.38","TCP","1514","54052  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=1460 [TCP PDU reassembled in 1786]"
"1786","2.889261","192.168.0.222","68.67.153.38","TLSv1.2","351","Client Hello (SNI=shftr.adnxs.net)"
"1787","2.894796","13.89.179.11","192.168.0.222","TCP","60","443  >  54036 [ACK] Seq=8028 Ack=66424 Win=4194560 Len=0"
"1788","2.894796","13.89.179.11","192.168.0.222","TCP","60","443  >  54036 [ACK] Seq=8028 Ack=68014 Win=4194560 Len=0"
"1789","2.894796","13.89.179.11","192.168.0.222","TCP","60","443  >  54036 [ACK] Seq=8028 Ack=70894 Win=4194560 Len=0"
"1790","2.896245","185.89.210.180","192.168.0.222","TCP","54","443  >  54053 [ACK] Seq=1 Ack=1461 Win=40880 Len=0"
"1791","2.896819","13.89.179.11","192.168.0.222","TCP","60","443  >  54036 [ACK] Seq=8028 Ack=73774 Win=4194560 Len=0"
"1792","2.896819","13.89.179.11","192.168.0.222","TCP","60","443  >  54036 [ACK] Seq=8028 Ack=76654 Win=4194560 Len=0"
"1793","2.897605","185.89.210.180","192.168.0.222","TCP","54","443  >  54053 [ACK] Seq=1 Ack=1824 Win=40880 Len=0"
"1794","2.897605","185.89.210.180","192.168.0.222","TLSv1.2","1514","Server Hello"
"1795","2.897605","185.89.210.180","192.168.0.222","TLSv1.2","1257","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"1796","2.897886","192.168.0.222","185.89.210.180","TCP","54","54053  >  443 [ACK] Seq=1824 Ack=2664 Win=64240 Len=0"
"1797","2.899202","192.168.0.222","82.102.180.185","HTTP3","463","Protected Payload (KP0), DCID=2fd04ad590803514, PKN: 153, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(112), HEADERS"
"1798","2.899303","192.168.0.222","204.79.197.203","TCP","1494","54049  >  443 [ACK] Seq=38390 Ack=20742 Win=131840 Len=1440 [TCP PDU reassembled in 1801]"
"1799","2.899303","192.168.0.222","204.79.197.203","TCP","1494","54049  >  443 [ACK] Seq=39830 Ack=20742 Win=131840 Len=1440 [TCP PDU reassembled in 1801]"
"1800","2.899303","192.168.0.222","204.79.197.203","TCP","1494","54049  >  443 [ACK] Seq=41270 Ack=20742 Win=131840 Len=1440 [TCP PDU reassembled in 1801]"
"1801","2.899303","192.168.0.222","204.79.197.203","HTTP2","94","HEADERS[15]: GET /notify/viewed?rid=79bc32fdb1f04e9b8d0e8c4020400ddf&r=river&i=1&p=edgechrntp&l=he-il&d=bing&b=Edg&a=f095ff29-8022-4365-b9ca-8eaa2c058f69&ii=1&c=15426921028961276780&bid=595d7e13-a455-4b6d-a4cd-978b37af3f06&tid=edgechrntp-river-1&ptid=edgechrntp-river-1"
"1802","2.903280","82.102.180.185","192.168.0.222","HTTP3","71","Protected Payload (KP0), PKN: 605, ACK, STREAM(7)"
"1803","2.903359","204.79.197.203","192.168.0.222","TCP","60","443  >  54049 [ACK] Seq=20742 Ack=39830 Win=4193024 Len=0"
"1804","2.903359","204.79.197.203","192.168.0.222","TCP","60","443  >  54049 [ACK] Seq=20742 Ack=42750 Win=4194560 Len=0"
"1805","2.905687","192.168.0.222","185.89.210.180","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Finished"
"1806","2.905852","192.168.0.222","82.102.180.185","QUIC","75","Protected Payload (KP0), DCID=2fd04ad590803514, PKN: 154, ACK"
"1807","2.905916","192.168.0.222","185.89.210.180","HTTP2","153","Magic, SETTINGS[0], WINDOW_UPDATE[0]"
"1808","2.906254","192.168.0.222","185.89.210.180","TCP","1514","54053  >  443 [ACK] Seq=2016 Ack=2664 Win=64240 Len=1460 [TCP PDU reassembled in 1812]"
"1809","2.906254","192.168.0.222","185.89.210.180","TCP","1514","54053  >  443 [ACK] Seq=3476 Ack=2664 Win=64240 Len=1460 [TCP PDU reassembled in 1812]"
"1810","2.906254","192.168.0.222","185.89.210.180","TCP","1514","54053  >  443 [ACK] Seq=4936 Ack=2664 Win=64240 Len=1460 [TCP PDU reassembled in 1812]"
"1811","2.906254","192.168.0.222","185.89.210.180","TCP","1514","54053  >  443 [ACK] Seq=6396 Ack=2664 Win=64240 Len=1460 [TCP PDU reassembled in 1812]"
"1812","2.906254","192.168.0.222","185.89.210.180","HTTP2","238","HEADERS[1]: GET /ot?ps=3577a1d6956f49fff172de62575d067f0d9d3a22&pe=wqT_3QLkAWzkAAAAAwDqAAUBCIfztr4GEAUZqFfKMsSxzj8hEQlgKJgCMMR9OLSVPUChrb0ISAJQAlgAYAF5AAUBFPA_ggEJCQULoAAAAIgBAJAB8opOmAEAqgFqCJgCEMR9GLSVPSChrb0IKJajnaICMAU5EVoAQREJFEgAUABaDxVGHBAAGAAgAGISFREEEQANAQBqShQAfHAAeACwAbj36uKAt9bjNroBDgoDVVNEEQAAAAAAAPA_&pp=0.24&an_audit=0&urlenc=https%3A%2F%2Fam-api.archive-digger.com%2F2.0%2Fjson%2Fmsn-anaheim-israel%2Frecommendations.notify-available%3Fapp.type%3Dbidder%26app.apikey%3D69629143827c91b118c7e0dc9f2a4eb0059feae9%26response.id%3D__40471f495b9b8cf9ff347a94309bd940__23378d885c3a4e8abd4d6912928a0e9b__%257E%257EV1%257E%257E769057607524048971%257E%257EiTEIiHQBm1iM43e9cA5Oc_RB3LgQKd4nGobkHs7mwjjnoZueAsnM0UTkqRiz-o8uuKa2_rupL9I0kvx1XVufut2qKIJrSNJ_InWKPTfYcgzi8Q9xrwCRV91TiD30JiLnVZhyp6BZXtGB5-tO34NF09b88fc8IS9MCpCa3wE20aue_1sscvP7YnT9S4UJRsVZoRtr8Fyzl5KB5QaM24f1KV_FXIhgaOSLnQzQXTDzgILS6mcTrMYn103E8nYMsYSmsPCJgyr_qDr88TZXIX3oF1AiIXIoAyi6n12oQC2CguoUYt1OBYvfAbu52m2scss7nIuv_iKhdJyB3cJvNr9FxYfyICJa5rf62yM64HF9aHPb-SeO-9UC3mLm3XfSlbJOMio5jmcj-rNkYL4E-VroHQ__text%26response.session%3Dv2_04976fafaece9fb47a19fd405a705bbb_4085adb3-1954-4354-b4c1-5282124acb87-tuctbcfd530_1741535623_1741535623_CIi3jgYQleRKGK-j7qvArob0ECABKAQwZjiI6wpAr5AQSMvS2ANQ____________AVgAYJEEaILax5ni8evA3AFwAYABAA%26view.external-id%3D8927888929539548885%26idf%3Dtrue%26idfs%3Dtrue%26idfkfc%3Dtrue%26viperAppType%3DSCON"
"1813","2.906374","192.168.0.222","185.89.210.180","TCP","1514","54053  >  443 [ACK] Seq=8040 Ack=2664 Win=64240 Len=1460 [TCP PDU reassembled in 1818]"
"1814","2.906374","192.168.0.222","185.89.210.180","TCP","1514","54053  >  443 [ACK] Seq=9500 Ack=2664 Win=64240 Len=1460 [TCP PDU reassembled in 1818]"
"1815","2.906374","192.168.0.222","185.89.210.180","TCP","1514","54053  >  443 [ACK] Seq=10960 Ack=2664 Win=64240 Len=1460 [TCP PDU reassembled in 1818]"
"1816","2.906374","192.168.0.222","185.89.210.180","TCP","1514","54053  >  443 [ACK] Seq=12420 Ack=2664 Win=64240 Len=1460 [TCP PDU reassembled in 1818]"
"1817","2.906374","192.168.0.222","185.89.210.180","TCP","1514","54053  >  443 [ACK] Seq=13880 Ack=2664 Win=64240 Len=1460 [TCP PDU reassembled in 1818]"
"1818","2.906374","192.168.0.222","185.89.210.180","HTTP2","194","HEADERS[3]: GET /it?an_audit=0&referrer=https%3A%2F%2Fntp.msn.com%2Fedge%2Fdhp&e=wqT_3QKXEfBDlwgAAAMA1gAFAQiH87a-BhC49-rigLfW4zYYjeGH9K2zxKUTKjYJqFfKMsSxzj8RqFfKMsSxzj8ZAAAA4HoU7j8hqFcJGwApESTQMQAAAMD1KMw_MKGtvQg4mAJAxH1IuARQlqOdogJY8opOYABomaBneL_1BYABAYoBA1VTRJIFBvQJCJgBAaABAagBAbABALgBAsABBcgBAtABCdgBAOABAPABALICIDMxQUVEODg3OEZDMzY1NjcyOTNGQ0JFRDhFNTM2NDcz2AKOvQLgAt7hSuoCHGh0dHBzOi8vbnRwLm1zbi5jb20vZWRnZS9kaHCAAwCIAwGQAwCYAxSgAwGqA_QKCqUKaHR0cHM6Ly9hcGkudGFib29sYS5jb20vMi4wL2pzb24vbXNuLWFuYWhlaW0taXNyYWVsL3JlY29tbWVuZGF0aW9ucy5ub3RpZnktd2luLW51cmw_YXBwLnR5cGU9YmlkZGVyJmFwcC5hcGlrZXk9Njk2MjkxNDM4MjdjOTFiMTE4YzdlMGRjOWYyYTRlYjAwNTlmZWFlOSZyZXNwb25zZS5pZD1fXzQwNDcxZjQ5NWI5YjhjZjlmZjM0N2E5NDMwOWJkOTQwX18yMzM3OGQ4ODVjM2E0ZThhYmQ0ZDY5MTI5MjhhMGU5Yl9fJTdFJTdFVjElN0UlN0U3NjkwNTc2MDc1MjQwNDg5NzElN0UlN0VpVEVJaUhRQm0xaU00M2U5Y0E1T2NfUkIzTGdRS2Q0bkdvYmtIczdtd2pqbm9adWVBc25NMFVUa3FSaXotbzh1dUthMl9ydXBMOUkwa3Z4MVhWdWZ1dDJxS0lKclNOSl9JbldLUFRmWWNnemk4UTl4cndDUlY5MVRpRDMwSmlMblZaaHlwNkJaWHRHQjUtdE8zNE5GMDliODhmYzhJUzlNQ3BDYTN3RTIwYXVlXzFzc2N2UDdZblQ5UzRVSlJzVlpvUnRyOEZ5emw1S0I1UWFNMjRmMUtWX0ZYSWhnYU9TTG5RelFYVER6Z0lMUzZtY1RyTVluMTAzRThuWU1zWVNtc1BDSmd5cl9xRHI4OFRaWElYM29GMUFpSVhJb0F5aTZuMTJvUUMyQ2d1b1VZdDFPQll2ZkFidTUybTJzY3NzN25JdXZfaUtoZEp5QjNjSnZOcjlGeFlmeUlDSmE1cmY2MnlNNjRIRjlhSFBiLVNlTy05VUMzbUxtM1hmU2xiSk9NaW81am1jai1yTmtZTDRFLVZyb0hRX190ZXh0JnJlc3BvbnNlLnNlc3Npb249djJfMDQ5NzZmYWZhZWNlOWZiNDdhMTlmZDQwNWE3MDViYmJfNDA4NWFkYjMtMTk1NC00MzU0LWI0YzEtNTI4MjEyNGFjYjg3LXR1Y3RiY2ZkNTMwXzE3NDE1MzU2MjNfMTc0MTUzNTYyM19DSWkzamdZUWxlUktHSy1qN3F2QXJvYjBFQ0FCS0FRd1pqaUk2d3BBcjVBUVNNdlMyQU5RX19fX19fX19fX19fQVZnQVlKRUVhSUxheDVuaThldkEzQUZ3QVlBQkFBJnZpZXcuZXh0ZXJuYWwtaWQ9ODkyNzg4ODkyOTUzOTU0ODg4NSZ2cGI9RWdSVFEwOU9HTmJiQkNENGxRWXFFbE5EVDA1ZlRWTkdWRjlOVDA1RlZFbGFSVENiOVBMYzF6STZHV0Z0TG5SaFltOXZiR0Z6ZVc1a2FXTmhkR2x2Ymk1amIyMUNEVFEyTkRZME1USWphWGRmU1V4S0VtMXpiaTFoYm1Gb1pXbHRMV2x6Y21GbGJGSUhiWE51TG1OdmJXRDluZ1JxRWxORFQwNWZUVk5HVkY5TlQwNUZWRWxhUlhJSGMyVmpkR2x2Ym5nQmdnRVZaV1JuWldOb2NtNTBjQzFwYm1admNHRnVaUzB6aWdFQ1lXMCZpZGY9dHJ1ZSZpZGZzPXRydWUmaWRma2ZjPXRydWUmd3A9JHtBVUNUSU9OX1BSSUNFfSZvYnA9OGQ1NDkyNGQ4Y2ZlNTMwNSZpdD1TQ09OX01TRlRfTU9ORVRJWkUmY3U9VVNEJnZpcGVyQXBwVHlwZT1TQ09OJnJvdXRlPUFNJTNBQU0lM0FWEiRjOGQ3MzNhZi03NjAzLTQ5YzAtYTk4NS03ZmQ0MDNkNDc5NGIaEzM5NDcyMjIyNDU0Mjk2NTY1MDQqBTE2MDY4Ogg0NDI4Mjk0OMAD4KgByAMA2APkh44C4AMA6AMA-AMDgAQAkgQOL29wZW5ydGIyL21zZnSYBACiBA04Ny43MS4xODMuMTcxqATulSayBA4IABAAGAAgADAAOABCALgEAMAEAMgEANoEAggB4AQA8ASWo52iAogFAZgFAKAF1c3j-t71jvN7qgUkYzk0MzZhMDItOTI2MS00ZDAxLThjNDYtMjgzZmEzMmYzMzZiwAUAyQUAAAAAAADwP9IFCQkAAAAAAAAAANgFAeAFAfAF0pUn-gUECAAQAJAGAZgGALgGAMEGAAAAAAAA8D_aBhYKEAAAAAAAAAAAAAAAAAAAAAAQABgA4AYM8gYCCACABwGIBwCgB0GqBwg0NDI4Mjk0OMIHOigAOABBAAAAAAAAAABJAAAAAAAAAABSBWhlLWlsWQAAAAAAAAAAcAB4AIABAIoBCmVkZ2VjaHJudHDIB7_1BdIHDwkAAAAAAAAAABAAGAAgANoHBggAEAAYAOAHAOoHAggA8AeH4-UBighqCmYAAAGVe5y3WDbHWbgMWru4OfSLS_7Ef9hmw3yMDDdHXWDucg6MiS194XDpybdjPorKcgkXbp_ON81UStJcc6nzluj_L30V4HLIr8YjfBvdhPmWa8Q8azyDZqbNXCA1e7Rb7iRurIQQAZUIAACAP5gIAcAIjr0C0ggJCP___z8QABgA2ggECAAgAOAIAOgIAA..&s=f93247c8e495840c94aba95fa2865bc544f547d7&pp=0.24"
"1819","2.913263","13.89.179.11","192.168.0.222","TLSv1.3","1514","Server Hello"
"1820","2.913263","13.89.179.11","192.168.0.222","TCP","1514","443  >  54051 [ACK] Seq=1560 Ack=2513 Win=4193792 Len=1460 [TCP PDU reassembled in 1823]"
"1821","2.913263","13.89.179.11","192.168.0.222","TCP","1514","443  >  54051 [ACK] Seq=3020 Ack=2513 Win=4193792 Len=1460 [TCP PDU reassembled in 1823]"
"1822","2.913263","13.89.179.11","192.168.0.222","TCP","1514","443  >  54051 [ACK] Seq=4480 Ack=2513 Win=4193792 Len=1460 [TCP PDU reassembled in 1823]"
"1823","2.913263","13.89.179.11","192.168.0.222","TLSv1.3","620","Encrypted Extensions, Certificate, Certificate Verify, Finished"
"1824","2.913486","192.168.0.222","13.89.179.11","TCP","54","54051  >  443 [ACK] Seq=2513 Ack=3020 Win=132352 Len=0"
"1825","2.913551","192.168.0.222","13.89.179.11","TCP","54","54051  >  443 [ACK] Seq=2513 Ack=5940 Win=132352 Len=0"
"1826","2.914607","192.168.0.222","13.89.179.11","TLSv1.3","128","Finished"
"1827","2.914677","192.168.0.222","13.89.179.11","HTTP2","146","Magic, SETTINGS[0], WINDOW_UPDATE[0]"
"1828","2.915003","192.168.0.222","13.89.179.11","HTTP2","613","HEADERS[1]: OPTIONS /OneCollector/1.0?cors=true&content-type=application/x-json-stream&ext.intweb.msfpc=GUID%3D4744972bc9094966a364e1de887814b2%26HASH%3D4744%26LV%3D202502%26V%3D4%26LU%3D1738918295029&w=0&anoncknm=app_anon"
"1829","2.922669","82.102.180.185","192.168.0.222","HTTP3","247","Protected Payload (KP0), PKN: 606, STREAM(11), STREAM(100), HEADERS: 200 OK"
"1830","2.922669","82.102.180.185","192.168.0.222","QUIC","65","Protected Payload (KP0), PKN: 607, STREAM(100)"
"1831","2.922669","82.102.180.185","192.168.0.222","HTTP3","248","Protected Payload (KP0), PKN: 608, STREAM(11), STREAM(104), HEADERS: 200 OK"
"1832","2.922669","82.102.180.185","192.168.0.222","QUIC","65","Protected Payload (KP0), PKN: 609, STREAM(104)"
"1833","2.924408","192.168.0.222","82.102.180.185","HTTP3","80","Protected Payload (KP0), DCID=2fd04ad590803514, PKN: 155, ACK, STREAM(6)"
"1834","2.927685","82.102.180.185","192.168.0.222","HTTP3","247","Protected Payload (KP0), PKN: 610, STREAM(11), STREAM(108), HEADERS: 200 OK"
"1835","2.927685","82.102.180.185","192.168.0.222","QUIC","65","Protected Payload (KP0), PKN: 611, STREAM(108)"
"1836","2.929194","82.102.180.185","192.168.0.222","QUIC","68","Protected Payload (KP0), PKN: 612, ACK"
"1837","2.929510","192.168.0.222","82.102.180.185","HTTP3","78","Protected Payload (KP0), DCID=2fd04ad590803514, PKN: 156, ACK, STREAM(6)"
"1838","2.933481","82.102.180.185","192.168.0.222","QUIC","68","Protected Payload (KP0), PKN: 613, ACK"
"1839","2.940082","13.89.179.11","192.168.0.222","TCP","60","443  >  54036 [ACK] Seq=8028 Ack=77288 Win=4193792 Len=0"
"1840","2.974168","185.89.210.180","192.168.0.222","TCP","54","443  >  54053 [ACK] Seq=2664 Ack=2016 Win=40880 Len=0"
"1841","2.974168","185.89.210.180","192.168.0.222","TLSv1.2","328","New Session Ticket, Change Cipher Spec, Finished"
"1842","2.974168","185.89.210.180","192.168.0.222","HTTP2","132","SETTINGS[0], WINDOW_UPDATE[0], SETTINGS[0]"
"1843","2.974168","185.89.210.180","192.168.0.222","TCP","54","[TCP Dup ACK 1840#1] 443  >  54053 [ACK] Seq=3016 Ack=2016 Win=40880 Len=0"
"1844","2.974168","185.89.210.180","192.168.0.222","TCP","54","[TCP Dup ACK 1840#2] 443  >  54053 [ACK] Seq=3016 Ack=2016 Win=40880 Len=0"
"1845","2.974168","185.89.210.180","192.168.0.222","TCP","54","[TCP Dup ACK 1840#3] 443  >  54053 [ACK] Seq=3016 Ack=2016 Win=40880 Len=0"
"1846","2.974168","185.89.210.180","192.168.0.222","TCP","54","[TCP Dup ACK 1840#4] 443  >  54053 [ACK] Seq=3016 Ack=2016 Win=40880 Len=0"
"1847","2.974168","185.89.210.180","192.168.0.222","TCP","54","443  >  54053 [ACK] Seq=3016 Ack=15480 Win=27416 Len=0"
"1848","2.974525","192.168.0.222","185.89.210.180","TCP","1514","[TCP Spurious Retransmission] 54053  >  443 [ACK] Seq=2016 Ack=2664 Win=64240 Len=1460"
"1849","2.974539","192.168.0.222","185.89.210.180","TCP","54","54053  >  443 [ACK] Seq=15480 Ack=3016 Win=63888 Len=0"
"1850","2.975025","192.168.0.222","185.89.210.180","HTTP2","92","SETTINGS[0]"
"1851","2.975506","185.89.210.180","192.168.0.222","TCP","1514","443  >  54053 [ACK] Seq=3016 Ack=15480 Win=40880 Len=1460 [TCP PDU reassembled in 1852]"
"1852","2.975506","185.89.210.180","192.168.0.222","HTTP2","365","HEADERS[1]: 302 Found"
"1853","2.975726","192.168.0.222","185.89.210.180","TCP","54","54053  >  443 [ACK] Seq=15518 Ack=4476 Win=64240 Len=0"
"1854","2.975800","192.168.0.222","185.89.210.180","TCP","54","54053  >  443 [ACK] Seq=15518 Ack=4787 Win=63929 Len=0"
"1855","2.977652","185.89.210.180","192.168.0.222","HTTP2","1055","HEADERS[3]: 200 OK"
"1856","2.980108","192.168.0.222","192.168.0.1","DNS","85","Standard query 0x0d28 A am-api.archive-digger.com"
"1857","2.980411","192.168.0.222","192.168.0.1","DNS","85","Standard query 0xeece HTTPS am-api.archive-digger.com"
"1858","2.984757","192.168.0.1","192.168.0.222","DNS","153","Standard query response 0x0d28 A am-api.archive-digger.com CNAME dualstack.tls13.taboola.map.fastly.net A 146.75.121.44"
"1859","2.984757","192.168.0.1","192.168.0.222","DNS","208","Standard query response 0xeece HTTPS am-api.archive-digger.com CNAME dualstack.tls13.taboola.map.fastly.net SOA ns1.fastly.net"
"1860","2.985464","192.168.0.222","146.75.121.44","TCP","66","54054  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1861","2.986933","13.89.179.11","192.168.0.222","HTTP2","366","HEADERS[11]: 204 No Content, DATA[11]"
"1862","2.998452","82.102.180.185","192.168.0.222","HTTP3","336","Protected Payload (KP0), PKN: 614, STREAM(11), STREAM(112), HEADERS: 303 See Other"
"1863","2.999388","82.102.180.185","192.168.0.222","HTTP3","216","Protected Payload (KP0), PKN: 615, STREAM(112), DATA"
"1864","2.999388","82.102.180.185","192.168.0.222","QUIC","66","Protected Payload (KP0), PKN: 616, STREAM(112)"
"1865","3.000318","192.168.0.222","82.102.180.185","HTTP3","78","Protected Payload (KP0), DCID=2fd04ad590803514, PKN: 157, ACK, STREAM(6)"
"1866","3.001351","192.168.0.222","82.102.180.185","QUIC","86","Protected Payload (KP0), DCID=2fd04ad590803514, PKN: 158, ACK, SS(112), RS(112)"
"1867","3.001645","204.79.197.203","192.168.0.222","HTTP2","200","HEADERS[15]: 204 No Content, DATA[15]"
"1868","3.002620","192.168.0.222","82.102.180.185","HTTP3","203","Protected Payload (KP0), DCID=2fd04ad590803514, PKN: 159, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(116), HEADERS"
"1869","3.004966","82.102.180.185","192.168.0.222","QUIC","68","Protected Payload (KP0), PKN: 617, ACK"
"1870","3.004966","82.102.180.185","192.168.0.222","HTTP3","71","Protected Payload (KP0), PKN: 618, ACK, STREAM(7)"
"1871","3.006952","192.168.0.222","82.102.180.185","QUIC","75","Protected Payload (KP0), DCID=2fd04ad590803514, PKN: 160, ACK"
"1872","3.022114","68.67.153.38","192.168.0.222","TCP","54","443  >  54052 [ACK] Seq=1 Ack=1461 Win=42496 Len=0"
"1873","3.023229","192.168.0.222","185.89.210.180","TCP","54","54053  >  443 [ACK] Seq=15518 Ack=5788 Win=62928 Len=0"
"1874","3.023563","68.67.153.38","192.168.0.222","TCP","54","443  >  54052 [ACK] Seq=1 Ack=1758 Win=42496 Len=0"
"1875","3.023563","68.67.153.38","192.168.0.222","TLSv1.2","1514","Server Hello"
"1876","3.026612","68.67.153.38","192.168.0.222","TCP","1514","443  >  54052 [PSH, ACK] Seq=1461 Ack=1758 Win=42496 Len=1460 [TCP PDU reassembled in 1878]"
"1877","3.026612","68.67.153.38","192.168.0.222","TCP","1230","443  >  54052 [PSH, ACK] Seq=2921 Ack=1758 Win=42496 Len=1176 [TCP PDU reassembled in 1878]"
"1878","3.026612","68.67.153.38","192.168.0.222","TLSv1.2","1514","Certificate"
"1879","3.026612","68.67.153.38","192.168.0.222","TLSv1.2","154","Server Key Exchange, Server Hello Done"
