"No.","Time","Source","Destination","Protocol","Length","Info"
"10181","22.443068","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5081170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10191]"
"10182","22.443068","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5082570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10191]"
"10183","22.443068","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5083970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10191]"
"10184","22.443068","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5085370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10191]"
"10185","22.443068","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5086770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10191]"
"10186","22.443068","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5088170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10191]"
"10187","22.443068","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5089570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10191]"
"10188","22.443068","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [PSH, ACK] Seq=5090970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10191]"
"10189","22.443068","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5092370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10191]"
"10190","22.443068","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5093770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10191]"
"10191","22.443068","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data, Application Data, Application Data, Application Data"
"10192","22.443068","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5096570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10204]"
"10193","22.443068","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5097970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10204]"
"10194","22.443068","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5099370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10204]"
"10195","22.443068","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5100770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10204]"
"10196","22.443231","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2001:40a8:4430::c","TCP","74","49851  >  443 [ACK] Seq=14150 Ack=5102170 Win=524032 Len=0"
"10197","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5102170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10204]"
"10198","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5103570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10204]"
"10199","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5104970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10204]"
"10200","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5106370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10204]"
"10201","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5107770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10204]"
"10202","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5109170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10204]"
"10203","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5110570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10204]"
"10204","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"10205","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5113370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10216]"
"10206","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5114770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10216]"
"10207","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5116170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10216]"
"10208","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5117570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10216]"
"10209","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5118970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10216]"
"10210","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5120370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10216]"
"10211","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5121770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10216]"
"10212","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5123170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10216]"
"10213","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5124570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10216]"
"10214","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5125970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10216]"
"10215","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [PSH, ACK] Seq=5127370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10216]"
"10216","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"10217","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5130170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10228]"
"10218","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5131570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10228]"
"10219","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5132970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10228]"
"10220","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5134370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10228]"
"10221","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5135770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10228]"
"10222","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5137170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10228]"
"10223","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5138570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10228]"
"10224","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5139970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10228]"
"10225","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5141370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10228]"
"10226","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5142770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10228]"
"10227","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5144170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10228]"
"10228","22.443394","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"10229","22.443525","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2001:40a8:4430::c","TCP","74","49851  >  443 [ACK] Seq=14150 Ack=5146970 Win=524032 Len=0"
"10230","22.443640","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5146970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10240]"
"10231","22.443640","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5148370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10240]"
"10232","22.443640","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5149770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10240]"
"10233","22.443640","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5151170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10240]"
"10234","22.443640","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5152570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10240]"
"10235","22.443640","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5153970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10240]"
"10236","22.443640","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [PSH, ACK] Seq=5155370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10240]"
"10237","22.443640","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5156770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10240]"
"10238","22.443640","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5158170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10240]"
"10239","22.443640","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5159570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10240]"
"10240","22.443640","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"10241","22.443640","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5162370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10253]"
"10242","22.443640","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5163770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10253]"
"10243","22.443640","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5165170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10253]"
"10244","22.443640","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5166570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10253]"
"10245","22.443640","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5167970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10253]"
"10246","22.443640","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5169370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10253]"
"10247","22.443640","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5170770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10253]"
"10248","22.443640","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5172170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10253]"
"10249","22.443640","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5173570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10253]"
"10250","22.443751","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2001:40a8:4430::c","TCP","74","49851  >  443 [ACK] Seq=14150 Ack=5174970 Win=524032 Len=0"
"10251","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5174970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10253]"
"10252","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5176370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10253]"
"10253","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"10254","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5179170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10265]"
"10255","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5180570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10265]"
"10256","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5181970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10265]"
"10257","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5183370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10265]"
"10258","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5184770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10265]"
"10259","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5186170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10265]"
"10260","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5187570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10265]"
"10261","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5188970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10265]"
"10262","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5190370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10265]"
"10263","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [PSH, ACK] Seq=5191770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10265]"
"10264","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5193170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10265]"
"10265","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"10266","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5195970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10276]"
"10267","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5197370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10276]"
"10268","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5198770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10276]"
"10269","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5200170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10276]"
"10270","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5201570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10276]"
"10271","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5202970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10276]"
"10272","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5204370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10276]"
"10273","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5205770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10276]"
"10274","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5207170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10276]"
"10275","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5208570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10276]"
"10276","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"10277","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5211370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10290]"
"10278","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5212770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10290]"
"10279","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5214170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10290]"
"10280","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5215570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10290]"
"10281","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5216970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10290]"
"10282","22.444941","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5218370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10290]"
"10283","22.445083","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2001:40a8:4430::c","TCP","74","49851  >  443 [ACK] Seq=14150 Ack=5219770 Win=524032 Len=0"
"10284","22.445196","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [PSH, ACK] Seq=5219770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10290]"
"10285","22.445222","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2001:40a8:4430::c","TCP","74","49851  >  443 [ACK] Seq=14150 Ack=5221170 Win=524032 Len=0"
"10286","22.446794","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5221170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10290]"
"10287","22.447270","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5222570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10290]"
"10288","22.447270","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5223970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10290]"
"10289","22.447270","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5225370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10290]"
"10290","22.447270","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"10291","22.447270","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5228170 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10304]"
"10292","22.447270","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5229570 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10304]"
"10293","22.447270","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5230970 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10304]"
"10294","22.447270","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5232370 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10304]"
"10295","22.447270","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5233770 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10304]"
"10296","22.447270","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","506","443  >  49851 [PSH, ACK] Seq=5235170 Ack=14150 Win=284672 Len=432 [TCP PDU reassembled in 10304]"
"10297","22.447399","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2001:40a8:4430::c","TCP","74","49851  >  443 [ACK] Seq=14150 Ack=5235602 Win=524032 Len=0"
"10298","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5235602 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10304]"
"10299","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5237002 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10304]"
"10300","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5238402 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10304]"
"10301","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5239802 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10304]"
"10302","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5241202 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10304]"
"10303","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49851 [ACK] Seq=5242602 Ack=14150 Win=284672 Len=1400 [TCP PDU reassembled in 10304]"
"10304","22.449653","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
