"No.","Time","Source","Destination","Protocol","Length","Info"
"378","2.966129","192.168.0.222","157.240.196.60","HTTP3","112","Protected Payload (KP0), DCID=8330012e03c75207, PKN: 6, STREAM(2), SETTINGS"
"379","3.003340","192.168.0.222","157.240.196.60","QUIC","77","Protected Payload (KP0), DCID=8330012e03c75207, PKN: 7, ACK"
"380","3.007477","157.240.196.60","192.168.0.222","QUIC","81","Handshake, SCID=8330012e03c75207, PKN: 12076679, ACK"
"381","3.007477","157.240.196.60","192.168.0.222","QUIC","154","Protected Payload (KP0), PKN: 12076677, DONE, NT, PADDING"
"382","3.007477","157.240.196.60","192.168.0.222","QUIC","314","Protected Payload (KP0), PKN: 12076678, CRYPTO, ACK, PADDING"
"383","3.007807","192.168.0.222","157.240.196.60","QUIC","76","Protected Payload (KP0), DCID=8330012e03c75207, PKN: 8, ACK"
"384","3.373266","192.168.0.222","142.250.75.100","HTTP3","1292","Protected Payload (KP0), DCID=e13c8034c92c7c25, PKN: 38, STREAM(2), PRIORITY_UPDATE, STREAM(10)"
"385","3.373339","192.168.0.222","142.250.75.100","HTTP3","132","Protected Payload (KP0), DCID=e13c8034c92c7c25, PKN: 39, STREAM(10), STREAM(8), HEADERS"
"386","3.377702","192.168.0.222","142.250.75.100","HTTP3","238","Protected Payload (KP0), DCID=e13c8034c92c7c25, PKN: 40, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(12), HEADERS"
"387","3.389706","142.250.75.100","192.168.0.222","HTTP3","70","Protected Payload (KP0), PKN: 57, ACK, STREAM(7)"
"388","3.408218","142.250.75.100","192.168.0.222","HTTP3","71","Protected Payload (KP0), PKN: 58, ACK, STREAM(7)"
"389","3.408538","192.168.0.222","142.250.75.100","QUIC","73","Protected Payload (KP0), DCID=e13c8034c92c7c25, PKN: 41, ACK"
"390","3.458389","192.168.0.222","192.168.0.1","DNS","81","Standard query 0x4ee0 A config.edge.skype.com"
"391","3.458719","192.168.0.222","192.168.0.1","DNS","81","Standard query 0x0246 HTTPS config.edge.skype.com"
"392","3.463448","192.168.0.1","192.168.0.222","DNS","253","Standard query response 0x4ee0 A config.edge.skype.com CNAME config.edge.skype.com.trafficmanager.net CNAME l-0007.config.skype.com CNAME config-edge-skype.l-0007.l-msedge.net CNAME l-0007.l-msedge.net A 13.107.42.16"
"393","3.463448","192.168.0.1","192.168.0.222","DNS","309","Standard query response 0x0246 HTTPS config.edge.skype.com CNAME config.edge.skype.com.trafficmanager.net CNAME l-0007.config.skype.com CNAME config-edge-skype.l-0007.l-msedge.net CNAME l-0007.l-msedge.net SOA ns1.l-msedge.net"
"394","3.464376","192.168.0.222","13.107.42.16","TCP","66","53866  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"395","3.470044","13.107.42.16","192.168.0.222","TCP","66","443  >  53866 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"396","3.470165","192.168.0.222","13.107.42.16","TCP","54","53866  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"397","3.470753","192.168.0.222","13.107.42.16","TCP","1494","53866  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=1440 [TCP PDU reassembled in 398]"
"398","3.470753","192.168.0.222","13.107.42.16","TLSv1.2","345","Client Hello (SNI=config.edge.skype.com)"
"399","3.475829","13.107.42.16","192.168.0.222","TCP","54","443  >  53866 [ACK] Seq=1 Ack=1441 Win=4193024 Len=0"
"400","3.475829","13.107.42.16","192.168.0.222","TCP","54","443  >  53866 [ACK] Seq=1 Ack=1732 Win=4194560 Len=0"
"401","3.479379","13.107.42.16","192.168.0.222","TCP","1514","443  >  53866 [ACK] Seq=1 Ack=1732 Win=4194560 Len=1460 [TCP PDU reassembled in 405]"
"402","3.479379","13.107.42.16","192.168.0.222","TCP","1514","443  >  53866 [ACK] Seq=1461 Ack=1732 Win=4194560 Len=1460 [TCP PDU reassembled in 405]"
"403","3.479379","13.107.42.16","192.168.0.222","TCP","1514","443  >  53866 [ACK] Seq=2921 Ack=1732 Win=4194560 Len=1460 [TCP PDU reassembled in 405]"
"404","3.479379","13.107.42.16","192.168.0.222","TCP","1514","443  >  53866 [ACK] Seq=4381 Ack=1732 Win=4194560 Len=1460 [TCP PDU reassembled in 405]"
"405","3.479379","13.107.42.16","192.168.0.222","TLSv1.2","211","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"406","3.479521","192.168.0.222","13.107.42.16","TCP","54","53866  >  443 [ACK] Seq=1732 Ack=2921 Win=132352 Len=0"
"407","3.479577","192.168.0.222","13.107.42.16","TCP","54","53866  >  443 [ACK] Seq=1732 Ack=5841 Win=132352 Len=0"
"408","3.481546","142.250.75.100","192.168.0.222","HTTP3","1288","Protected Payload (KP0), PKN: 59, STREAM(11), STREAM(8), HEADERS: 200 OK"
"409","3.481546","142.250.75.100","192.168.0.222","QUIC","1292","Protected Payload (KP0), PKN: 60, STREAM(8)"
"410","3.481546","142.250.75.100","192.168.0.222","QUIC","1292","Protected Payload (KP0), PKN: 61, STREAM(8)"
"411","3.481546","142.250.75.100","192.168.0.222","HTTP3","197","Protected Payload (KP0), PKN: 62, STREAM(8), DATA"
"412","3.481546","142.250.75.100","192.168.0.222","HTTP3","68","Protected Payload (KP0), PKN: 63, STREAM(8), DATA"
"413","3.481546","142.250.75.100","192.168.0.222","QUIC","276","Protected Payload (KP0), PKN: 64, PADDING, STREAM(8)"
"414","3.481883","192.168.0.222","142.250.75.100","HTTP3","77","Protected Payload (KP0), DCID=e13c8034c92c7c25, PKN: 42, ACK, STREAM(6)"
"415","3.481920","192.168.0.222","142.250.75.100","QUIC","73","Protected Payload (KP0), DCID=e13c8034c92c7c25, PKN: 43, ACK"
"416","3.481936","192.168.0.222","142.250.75.100","QUIC","74","Protected Payload (KP0), DCID=e13c8034c92c7c25, PKN: 44, ACK"
"417","3.483638","192.168.0.222","13.107.42.16","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Finished"
"418","3.483905","192.168.0.222","13.107.42.16","HTTP2","153","Magic, SETTINGS[0], WINDOW_UPDATE[0]"
"419","3.484113","192.168.0.222","13.107.42.16","HTTP2","488","HEADERS[1]: GET /config/v1/Edge/133.0.3065.92?clientId=2438948739200540817&agents=EdgeConfig%2CEdgeFirstRunConfig&osname=win&client=webview&channel=stable&scpfre=0&osarch=x86_64&osver=10.0.22631&wu=1&devicefamily=desktop&uma=1&sessionid=0&mngd=0&installdate=1741534116&edu=0&soobedate=1691820386"
"420","3.486069","142.250.75.100","192.168.0.222","HTTP3","1288","Protected Payload (KP0), PKN: 65, ACK, STREAM(11), STREAM(12), HEADERS: 200 OK"
"421","3.486069","142.250.75.100","192.168.0.222","QUIC","1292","Protected Payload (KP0), PKN: 66, STREAM(12)"
"422","3.486069","142.250.75.100","192.168.0.222","HTTP3","1255","Protected Payload (KP0), PKN: 67, STREAM(12), DATA"
"423","3.486069","142.250.75.100","192.168.0.222","HTTP3","212","Protected Payload (KP0), PKN: 68, PADDING, STREAM(12), DATA"
"424","3.486393","192.168.0.222","142.250.75.100","HTTP3","78","Protected Payload (KP0), DCID=e13c8034c92c7c25, PKN: 45, ACK, STREAM(6)"
"425","3.486427","192.168.0.222","142.250.75.100","QUIC","74","Protected Payload (KP0), DCID=e13c8034c92c7c25, PKN: 46, ACK"
"426","3.488442","13.107.42.16","192.168.0.222","TCP","54","443  >  53866 [ACK] Seq=5998 Ack=1989 Win=4194304 Len=0"
"427","3.488442","13.107.42.16","192.168.0.222","TCP","54","443  >  53866 [ACK] Seq=5998 Ack=2423 Win=4193792 Len=0"
"428","3.489720","13.107.42.16","192.168.0.222","TLSv1.2","396","New Session Ticket, Change Cipher Spec, Finished"
"429","3.489720","13.107.42.16","192.168.0.222","HTTP2","123","SETTINGS[0], WINDOW_UPDATE[0]"
"430","3.489816","192.168.0.222","13.107.42.16","TCP","54","53866  >  443 [ACK] Seq=2423 Ack=6409 Win=131840 Len=0"
"431","3.489985","192.168.0.222","13.107.42.16","HTTP2","92","SETTINGS[0]"
"432","3.494086","13.107.42.16","192.168.0.222","HTTP2","92","SETTINGS[0]"
"433","3.494086","13.107.42.16","192.168.0.222","TCP","54","443  >  53866 [ACK] Seq=6447 Ack=2461 Win=4193792 Len=0"
"434","3.519653","142.250.75.100","192.168.0.222","QUIC","67","Protected Payload (KP0), PKN: 69, ACK"
"435","3.540151","192.168.0.222","13.107.42.16","TCP","54","53866  >  443 [ACK] Seq=2461 Ack=6447 Win=131840 Len=0"
"436","3.584000","192.168.0.222","192.168.0.1","DNS","75","Standard query 0xa0e4 A play.google.com"
"437","3.584193","192.168.0.222","192.168.0.1","DNS","75","Standard query 0xa15d HTTPS play.google.com"
"438","3.586727","192.168.0.1","192.168.0.222","DNS","91","Standard query response 0xa0e4 A play.google.com A 142.250.75.110"
"439","3.588723","192.168.0.1","192.168.0.222","DNS","125","Standard query response 0xa15d HTTPS play.google.com SOA ns1.google.com"
"440","3.589507","192.168.0.222","142.250.75.110","QUIC","1292","Initial, DCID=35215a1444259d5a, PKN: 1, PING, PING, PING, CRYPTO, CRYPTO, PING, PADDING, PING, PING, CRYPTO, PADDING, PING, CRYPTO"
"441","3.589574","192.168.0.222","142.250.75.110","QUIC","1292","Initial, DCID=35215a1444259d5a, PKN: 2, PADDING, PING, PING, PING, PING, CRYPTO, CRYPTO, PING, CRYPTO, PING, CRYPTO"
"442","3.593938","142.250.75.110","192.168.0.222","QUIC","82","Initial, SCID=f5215a1444259d5a, PKN: 1, ACK"
"443","3.594794","142.250.75.110","192.168.0.222","QUIC","1292","Initial, SCID=f5215a1444259d5a, PKN: 2, ACK, PADDING"
"444","3.594794","142.250.75.110","192.168.0.222","QUIC","1292","Initial, SCID=f5215a1444259d5a, PKN: 3, CRYPTO, PADDING"
"445","3.594794","142.250.75.110","192.168.0.222","QUIC","1292","Initial, SCID=f5215a1444259d5a, PKN: 4, CRYPTO, PADDING"
"446","3.595244","192.168.0.222","142.250.75.110","QUIC","1292","Initial, DCID=f5215a1444259d5a, PKN: 3, ACK, PADDING"
"447","3.614192","192.168.0.222","142.250.75.110","QUIC","79","Handshake, DCID=f5215a1444259d5a, PKN: 5, PADDING, PING"
"448","3.614463","192.168.0.222","142.250.75.110","TCP","66","53867  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"449","3.617651","142.250.75.110","192.168.0.222","TCP","66","443  >  53867 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"450","3.617733","192.168.0.222","142.250.75.110","TCP","54","53867  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"451","3.618276","192.168.0.222","142.250.75.110","TCP","1466","53867  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=1412 [TCP PDU reassembled in 452]"
"452","3.618276","192.168.0.222","142.250.75.110","TLSv1.3","431","Client Hello (SNI=play.google.com)"
"453","3.622364","142.250.75.110","192.168.0.222","TCP","54","443  >  53867 [ACK] Seq=1 Ack=1413 Win=268288 Len=0"
"454","3.622364","142.250.75.110","192.168.0.222","TCP","54","443  >  53867 [ACK] Seq=1 Ack=1790 Win=268032 Len=0"
"455","3.630781","192.168.0.222","142.250.75.110","QUIC","79","Handshake, DCID=f5215a1444259d5a, PKN: 7, PADDING, PING"
"456","3.638881","13.107.42.16","192.168.0.222","TCP","1514","443  >  53866 [ACK] Seq=6447 Ack=2461 Win=4193792 Len=1460 [TCP PDU reassembled in 457]"
"457","3.638881","13.107.42.16","192.168.0.222","HTTP2","615","HEADERS[1]: 200 OK, DATA[1]"
"458","3.638881","13.107.42.16","192.168.0.222","HTTP2/JSON","92","DATA[1], JSON (application/json)"
"459","3.638985","192.168.0.222","13.107.42.16","TCP","54","53866  >  443 [ACK] Seq=2461 Ack=8468 Win=132352 Len=0"
"460","3.646685","142.250.75.110","192.168.0.222","QUIC","1292","Handshake, SCID=f5215a1444259d5a, PKN: 5, CRYPTO"
"461","3.646685","142.250.75.110","192.168.0.222","QUIC","1292","Handshake, SCID=f5215a1444259d5a, PKN: 6, CRYPTO"
"462","3.646685","142.250.75.110","192.168.0.222","QUIC","1292","Handshake, SCID=f5215a1444259d5a, PKN: 7, CRYPTO"
"463","3.646685","142.250.75.110","192.168.0.222","HTTP3","716","Protected Payload (KP0), PKN: 9, STREAM(3), SETTINGS"
"464","3.646685","142.250.75.110","192.168.0.222","QUIC","85","Handshake, SCID=f5215a1444259d5a, PKN: 10, ACK"
"465","3.646990","192.168.0.222","142.250.75.110","QUIC","81","Handshake, DCID=f5215a1444259d5a, PKN: 8, ACK"
"466","3.647171","192.168.0.222","142.250.75.110","QUIC","81","Handshake, DCID=f5215a1444259d5a, PKN: 9, ACK"
"467","3.647328","192.168.0.222","13.107.42.16","TCP","54","53866  >  443 [FIN, ACK] Seq=2461 Ack=8506 Win=132352 Len=0"
"468","3.648302","192.168.0.222","142.250.75.110","QUIC","125","Handshake, DCID=f5215a1444259d5a, PKN: 10, CRYPTO"
"469","3.648374","192.168.0.222","142.250.75.110","HTTP3","113","Protected Payload (KP0), DCID=f5215a1444259d5a, PKN: 11, STREAM(2), SETTINGS"
"470","3.648845","192.168.0.222","142.250.75.110","HTTP3","426","Protected Payload (KP0), DCID=f5215a1444259d5a, PKN: 12, ACK, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(0), HEADERS: OPTIONS /log?format=json&hasfast=true&authuser=0"
"471","3.651372","13.107.42.16","192.168.0.222","TCP","54","443  >  53866 [ACK] Seq=8506 Ack=2462 Win=4193792 Len=0"
"472","3.651372","13.107.42.16","192.168.0.222","HTTP2","96","RST_STREAM[1]"
"473","3.651446","192.168.0.222","13.107.42.16","TCP","54","53866  >  443 [RST, ACK] Seq=2462 Ack=8548 Win=0 Len=0"
"474","3.652458","142.250.75.110","192.168.0.222","QUIC","672","Protected Payload (KP0), PKN: 11, CRYPTO"
"475","3.652458","142.250.75.110","192.168.0.222","QUIC","179","Protected Payload (KP0), PKN: 12, DONE, NT, NCI"
"476","3.652458","142.250.75.110","192.168.0.222","HTTP3","69","Protected Payload (KP0), PKN: 13, ACK, STREAM(7)"
"477","3.652614","13.107.42.16","192.168.0.222","TCP","54","443  >  53866 [FIN, ACK] Seq=8548 Ack=2462 Win=4193792 Len=0"
"478","3.652694","192.168.0.222","142.250.75.110","QUIC","75","Protected Payload (KP0), DCID=f5215a1444259d5a, PKN: 13, ACK"
"479","3.652730","192.168.0.222","142.250.75.110","QUIC","75","Protected Payload (KP0), DCID=f5215a1444259d5a, PKN: 14, ACK"
"480","3.652804","192.168.0.222","142.250.75.110","QUIC","75","Protected Payload (KP0), DCID=f5215a1444259d5a, PKN: 15, ACK"
"481","3.674692","142.250.75.110","192.168.0.222","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"482","3.674692","142.250.75.110","192.168.0.222","TCP","1466","443  >  53867 [ACK] Seq=1413 Ack=1790 Win=268032 Len=1412 [TCP PDU reassembled in 488]"
"483","3.674692","142.250.75.110","192.168.0.222","TCP","1466","443  >  53867 [ACK] Seq=2825 Ack=1790 Win=268032 Len=1412 [TCP PDU reassembled in 488]"
"484","3.674692","142.250.75.110","192.168.0.222","TCP","1466","443  >  53867 [ACK] Seq=4237 Ack=1790 Win=268032 Len=1412 [TCP PDU reassembled in 488]"
"485","3.674824","192.168.0.222","142.250.75.110","TCP","54","53867  >  443 [ACK] Seq=1790 Ack=2825 Win=131072 Len=0"
"486","3.674887","192.168.0.222","142.250.75.110","TCP","54","53867  >  443 [ACK] Seq=1790 Ack=5649 Win=131072 Len=0"
"487","3.676903","142.250.75.110","192.168.0.222","TCP","1466","443  >  53867 [PSH, ACK] Seq=5649 Ack=1790 Win=268032 Len=1412 [TCP PDU reassembled in 488]"
"488","3.676903","142.250.75.110","192.168.0.222","TLSv1.3","689","Encrypted Extensions, Certificate, Certificate Verify, Finished"
"489","3.676993","192.168.0.222","142.250.75.110","TCP","54","53867  >  443 [ACK] Seq=1790 Ack=7696 Win=131072 Len=0"
"490","3.677516","192.168.0.222","142.250.75.110","TLSv1.3","118","Change Cipher Spec, Finished"
"491","3.681374","142.250.75.110","192.168.0.222","TCP","54","443  >  53867 [ACK] Seq=7696 Ack=1854 Win=268032 Len=0"
"492","3.681374","142.250.75.110","192.168.0.222","HTTP2","670","SETTINGS[0], WINDOW_UPDATE[0]"
"493","3.708193","142.250.75.110","192.168.0.222","HTTP3","336","Protected Payload (KP0), PKN: 14, STREAM(11), STREAM(0), HEADERS: 200 OK"
"494","3.708193","142.250.75.110","192.168.0.222","QUIC","63","Protected Payload (KP0), PKN: 15, STREAM(0)"
"495","3.708899","192.168.0.222","142.250.75.110","HTTP3","79","Protected Payload (KP0), DCID=f5215a1444259d5a, PKN: 16, ACK, STREAM(6)"
"496","3.710886","192.168.0.222","142.250.75.110","QUIC","1292","Initial, DCID=510a86aeaa386ad6, PKN: 1, CRYPTO, PING, CRYPTO, PING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PING, PING, PADDING, PING, CRYPTO, PING, PING"
"497","3.710940","192.168.0.222","142.250.75.110","QUIC","1292","Initial, DCID=510a86aeaa386ad6, PKN: 2, CRYPTO, PING, PING, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, PING, CRYPTO, PING, PING, CRYPTO, PING, PADDING, PING, CRYPTO"
"498","3.711123","192.168.0.222","142.250.75.110","HTTP3","120","0-RTT, DCID=510a86aeaa386ad6, PKN: 3, STREAM(2), SETTINGS"
"499","3.716790","142.250.75.110","192.168.0.222","QUIC","82","Initial, SCID=f10a86aeaa386ad6, PKN: 1, ACK"
"500","3.716790","142.250.75.110","192.168.0.222","QUIC","1292","Initial, SCID=f10a86aeaa386ad6, PKN: 2, ACK, PADDING"
"501","3.737014","192.168.0.222","142.250.75.110","TCP","54","53867  >  443 [ACK] Seq=1854 Ack=8312 Win=130560 Len=0"
"502","3.737096","192.168.0.222","142.250.75.110","QUIC","1292","Initial, DCID=f10a86aeaa386ad6, PKN: 5, PADDING, PING, PADDING"
"503","3.737124","192.168.0.222","142.250.75.110","QUIC","76","Protected Payload (KP0), DCID=f5215a1444259d5a, PKN: 17, ACK"
"504","3.743059","142.250.75.110","192.168.0.222","QUIC","66","Protected Payload (KP0), PKN: 16, ACK"
"505","3.743059","142.250.75.110","192.168.0.222","QUIC","63","Protected Payload (KP0), PKN: 18, STREAM(0)"
"506","3.743059","142.250.75.110","192.168.0.222","QUIC","1292","Initial, SCID=f10a86aeaa386ad6, PKN: 3, ACK, PADDING"
"507","3.743307","192.168.0.222","142.250.75.110","QUIC","75","Protected Payload (KP0), DCID=f5215a1444259d5a, PKN: 18, ACK"
"508","3.761423","192.168.0.222","142.250.75.110","QUIC","1292","Initial, DCID=f10a86aeaa386ad6, PKN: 7, PADDING, PING, PADDING"
"509","3.765515","142.250.75.110","192.168.0.222","QUIC","1292","Initial, SCID=f10a86aeaa386ad6, PKN: 4, ACK, PADDING"
"510","3.768623","142.250.75.110","192.168.0.222","QUIC","1292","Initial, SCID=f10a86aeaa386ad6, PKN: 5, CRYPTO, PADDING"
"511","3.768623","142.250.75.110","192.168.0.222","HTTP3","343","Protected Payload (KP0), PKN: 7, STREAM(3), SETTINGS"
"512","3.768623","142.250.75.110","192.168.0.222","QUIC","672","Protected Payload (KP0), PKN: 8, CRYPTO"
"513","3.768623","142.250.75.110","192.168.0.222","QUIC","67","Protected Payload (KP0), PKN: 9, ACK"
"514","3.769408","192.168.0.222","142.250.75.110","QUIC","120","Handshake, DCID=f10a86aeaa386ad6, PKN: 8, ACK, CRYPTO"
"515","3.769654","192.168.0.222","142.250.75.110","QUIC","73","Protected Payload (KP0), DCID=f10a86aeaa386ad6, PKN: 9, ACK"
"516","3.769703","192.168.0.222","142.250.75.110","HTTP3","1288","Protected Payload (KP0), DCID=f10a86aeaa386ad6, PKN: 10, STREAM(2), PRIORITY_UPDATE, STREAM(10)"
"517","3.769720","192.168.0.222","142.250.75.110","HTTP3","1288","Protected Payload (KP0), DCID=f10a86aeaa386ad6, PKN: 11, STREAM(10), STREAM(0), HEADERS: POST /log?format=json&hasfast=true&authuser=0"
"518","3.769734","192.168.0.222","142.250.75.110","HTTP3","373","Protected Payload (KP0), DCID=f10a86aeaa386ad6, PKN: 12, STREAM(0), DATA"
"519","3.772827","142.250.75.110","192.168.0.222","QUIC","162","Protected Payload (KP0), PKN: 10, DONE, NT, NCI"
"520","3.774198","142.250.75.110","192.168.0.222","QUIC","67","Protected Payload (KP0), PKN: 11, ACK"
"521","3.775502","142.250.75.110","192.168.0.222","HTTP3","71","Protected Payload (KP0), PKN: 12, ACK, STREAM(7)"
"522","3.775502","142.250.75.110","192.168.0.222","QUIC","67","Protected Payload (KP0), PKN: 13, ACK"
"523","3.775756","192.168.0.222","142.250.75.110","QUIC","73","Protected Payload (KP0), DCID=f10a86aeaa386ad6, PKN: 13, ACK"
"524","3.842651","142.250.75.110","192.168.0.222","HTTP3","891","Protected Payload (KP0), PKN: 14, STREAM(11), STREAM(0), HEADERS: 200 OK, DATA"
"525","3.842651","142.250.75.110","192.168.0.222","QUIC","178","Protected Payload (KP0), PKN: 15, PADDING, STREAM(0)"
"526","3.843099","192.168.0.222","142.250.75.110","HTTP3","77","Protected Payload (KP0), DCID=f10a86aeaa386ad6, PKN: 14, ACK, STREAM(6)"
"527","3.855265","192.168.0.222","192.168.0.1","DNS","81","Standard query 0xdc61 A update.googleapis.com"
"528","3.855481","192.168.0.222","192.168.0.1","DNS","81","Standard query 0x84ab HTTPS update.googleapis.com"
"529","3.857430","192.168.0.1","192.168.0.222","DNS","97","Standard query response 0xdc61 A update.googleapis.com A 142.250.75.163"
"530","3.859804","192.168.0.1","192.168.0.222","DNS","141","Standard query response 0x84ab HTTPS update.googleapis.com SOA ns1.google.com"
"531","3.860833","192.168.0.222","142.250.75.163","QUIC","1292","Initial, DCID=6e17e9632af86148, PKN: 1, PADDING, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, PING, PING, PING, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, PADDING, PING, PADDING, CRYPTO"
"532","3.860920","192.168.0.222","142.250.75.163","QUIC","1292","Initial, DCID=6e17e9632af86148, PKN: 2, CRYPTO, PING, PING, PADDING, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING"
"533","3.866003","142.250.75.163","192.168.0.222","QUIC","82","Initial, SCID=ee17e9632af86148, PKN: 1, ACK"
"534","3.866003","142.250.75.163","192.168.0.222","QUIC","1292","Initial, SCID=ee17e9632af86148, PKN: 2, ACK, PADDING"
"535","3.866003","142.250.75.163","192.168.0.222","QUIC","1292","Initial, SCID=ee17e9632af86148, PKN: 3, CRYPTO, PADDING"
"536","3.866003","142.250.75.163","192.168.0.222","QUIC","1292","Initial, SCID=ee17e9632af86148, PKN: 4, CRYPTO, PADDING"
"537","3.866588","192.168.0.222","142.250.75.163","QUIC","1292","Initial, DCID=ee17e9632af86148, PKN: 3, ACK, PADDING"
"538","3.873238","142.250.75.110","192.168.0.222","QUIC","66","Protected Payload (KP0), PKN: 16, ACK"
"539","3.873602","192.168.0.222","142.250.75.163","QUIC","79","Handshake, DCID=ee17e9632af86148, PKN: 5, PADDING, PING"
"540","3.874523","192.168.0.222","192.168.0.1","DNS","76","Standard query 0x9443 A mtalk.google.com"
"541","3.875017","192.168.0.222","192.168.0.1","DNS","86","Standard query 0x0432 A android.clients.google.com"
"542","3.875184","192.168.0.222","192.168.0.1","DNS","86","Standard query 0x04bd HTTPS android.clients.google.com"
"543","3.877346","192.168.0.1","192.168.0.222","DNS","131","Standard query response 0x9443 A mtalk.google.com CNAME mobile-gtalk.l.google.com A 142.251.5.188"
"544","3.877346","192.168.0.1","192.168.0.222","DNS","200","Standard query response 0x0432 A android.clients.google.com CNAME android.l.google.com A 142.250.75.174 A 142.250.75.142 A 142.250.75.46 A 142.250.75.78 A 142.250.75.110"
"545","3.877591","192.168.0.222","142.251.5.188","TCP","66","53868  >  5228 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"546","3.877882","192.168.0.222","142.250.75.163","TCP","66","53869  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"547","3.879235","192.168.0.1","192.168.0.222","DNS","180","Standard query response 0x04bd HTTPS android.clients.google.com CNAME android.l.google.com SOA ns1.google.com"
"548","3.880020","192.168.0.222","142.250.75.174","QUIC","1292","Initial, DCID=08d64595c2719085, PKN: 1, PADDING, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, PADDING, PING, PING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING"
"549","3.880099","192.168.0.222","142.250.75.174","QUIC","1292","Initial, DCID=08d64595c2719085, PKN: 2, PING, PADDING, CRYPTO, PING, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, PING, CRYPTO, PADDING, PING, PADDING, CRYPTO, PING"
"550","3.882523","142.250.75.163","192.168.0.222","TCP","66","443  >  53869 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"551","3.882613","192.168.0.222","142.250.75.163","TCP","54","53869  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"552","3.883070","192.168.0.222","142.250.75.163","TCP","1466","53869  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=1412 [TCP PDU reassembled in 553]"
"553","3.883070","192.168.0.222","142.250.75.163","TLSv1.3","469","Client Hello (SNI=update.googleapis.com)"
"554","3.883139","192.168.0.222","142.250.75.163","QUIC","79","Handshake, DCID=ee17e9632af86148, PKN: 7, PADDING, PING"
"555","3.889191","142.250.75.174","192.168.0.222","QUIC","82","Initial, SCID=e8d64595c2719085, PKN: 1, ACK"
"556","3.889191","142.250.75.163","192.168.0.222","TCP","54","443  >  53869 [ACK] Seq=1 Ack=1413 Win=268288 Len=0"
"557","3.889191","142.250.75.174","192.168.0.222","QUIC","1292","Initial, SCID=e8d64595c2719085, PKN: 2, ACK, PADDING"
"558","3.889191","142.250.75.174","192.168.0.222","QUIC","1292","Initial, SCID=e8d64595c2719085, PKN: 3, CRYPTO, PADDING"
"559","3.889191","142.250.75.174","192.168.0.222","QUIC","1292","Initial, SCID=e8d64595c2719085, PKN: 4, CRYPTO, PADDING"
"560","3.889191","142.250.75.163","192.168.0.222","TCP","54","443  >  53869 [ACK] Seq=1 Ack=1828 Win=268032 Len=0"
"561","3.890592","192.168.0.222","142.250.75.174","QUIC","1292","Initial, DCID=e8d64595c2719085, PKN: 3, ACK, PADDING"
"562","3.890841","192.168.0.222","142.250.75.174","TCP","66","53870  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"563","3.897641","142.250.75.174","192.168.0.222","TCP","66","443  >  53870 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"564","3.897726","192.168.0.222","142.250.75.174","TCP","54","53870  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"565","3.898127","192.168.0.222","142.250.75.174","TCP","1466","53870  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=1412 [TCP PDU reassembled in 566]"
"566","3.898127","192.168.0.222","142.250.75.174","TLSv1.3","474","Client Hello (SNI=android.clients.google.com)"
"567","3.899773","192.168.0.222","66.102.1.84","TCP","54","53864  >  443 [FIN, ACK] Seq=1868 Ack=6357 Win=130304 Len=0"
